"Prod_Id","Prod_Descripcion","Prod_ProvId"
"2591","ESTANCO - BASTIDOR Y TAPA BLANCO - JELUZ","57"
"2592","FAROL 421 LINEA 400 ESQUINERO 33X14 CM","49"
"2593","FAROL DE ALUMINIO APLIQUE","79"
"2594","FUSIBLE ACR  NT000  100A - 100KA","40"
"2595","GANCHO CON BUJE P/ VENTILADOR DE TECHO -","109"
"2596","GANCHOS DE 5/8 PARA COLGANTE DE ALUMINIO","93"
"2597","LAMPARA FLEXIBLE ESCRITORIO E27 CON BASE","58"
"2598","LAMPARA LED GU10 1.5W 220V 18 LED CALIDO","79"
"2599","LINEA ANTIQUE LAMPARA DE PIE C/ CAIRELES","25"
"2600","LINEA CARLA APLIQUE 1 LUZ - BLANCO - ORO","25"
"2601","LINEA CARLA APLIQUE 1 LUZ - PLATIL - ORO","25"
"2602","LINEA CARLA ARAÑA 3 LUCES - BLANCO - ORO","25"
"2603","LINEA CLASSIC LAMPARA DE PIE C/ CAIRELES","25"
"2604","LINEA FORJA TULIPA RAYADA COLGANTE 25 CM","25"
"2605","LINEA FORJA TULIPA RAYADA LAMPARA DE PIE","25"
"2606","LINEA ROMANTICA VELADOR E 27 TEXT","25"
"2607","LINEA ARMADA ECO SPOT 1 INTERRUPTOR-SPOT","71"
"2608","LINEA ARMADA SPOT MIX 1 INTERRUPTOR-SPOT","71"
"2609","LLAVE COMBINADA ACODADAS 8 MM L : 102 MM","100"
"2610","LLAVE COMBINADA ACODADAS 9 MM L : 114 MM","100"
"2611","LOUVER BLANCO P/ BOXER - FOX 36 W BLANCO","7"
"2612","LUZ DE EMERGENCIA NOVA 51 LEDS C/BATERIA","81"
"2613","MECHA PALA P/ MADERA 6 PIEZAS 3/8"" A 1 ""","89"
"2614","MERCURIO HALOGENADO TUBULAR MP 400W AZUL","45"
"2615","MINI-FOX APLIQUE DE PARED 1 X E27 BLANCO","7"
"2616","MINI-TORTUGA MOON REDONDA P/PARED G9","18"
"2617","PLUSLINE HALOGENA SMALL 500 W - PHILIPS","108"
"2618","PLUS TORTUGA DE ALUMINIO","7"
"2619","PORTALAMPARA RECEPTACULO CURVO PORCELANA","10"
"2620","PORTALAMPARA RECEPTACULO RECTO PORCELANA","10"
"2621","PROYECTOR P / MH 250 / 400 W - NOVALUCCE","16"
"2622","REX LaMPARA ESCRITORIO EN PLASTICO VERDE","27"
"2623","ROKER CAJA ESTANCA 92 MM X 92 MM X 54 MM","92"
"2624","ROKER CAJA ESTANCA 92 MM X 92 MM X 75 MM","92"
"2625","ROSEDAL FAROL MEDIO 2 LUCES. 60W","18"
"2626","ROTULA P / UNION EN "" + "" P/ BOXER - FOX","7"
"2627","ROTULA P / UNION EN "" L "" P/ BOXER - FOX","7"
"2628","SHOWCASE SISTEMA LED 1W CON DRIVER CROMO","18"
"2629","SPOT 1 LUZ ECONOMICO","31"
"2630","SPOT 2 LUCES ECONOMICO","31"
"2631","SPOT REDONDO DE 3 LUCES NEGRO - FERROLUX","41"
"2632","SPOT 2 L C/ TULIPA BASE OVAL OFERTA","1"
"2633","SPOT 2 L CON TULIPA BASE REDONDA E27","1"
"2634","SPOT 3L C/ TULIPA BASE RED. OFERTA!!!","1"
"2635","TAPA JELUZ RECTANGULAR NBO 10 X 5 BLANCA","57"
"2636","TAPA JELUZ RECTANGULAR NBO 10 X 5 MARFIL","57"
"2637","TAPA BARI BISEL ANTRACITA - CIOCCA PLAST","23"
"2638","TAPA BARI 45 MIGNON BEIGE - CIOCCA PLAST","23"
"2639","TAPA MIGNON P/ NBO BASTIDOR 5 X 5 AZABACHE","57"
"2640","TAPA PARA MODULO TELEFONO AMERICANO GRIS","57"
"2641","TAPITAS SUPLEMENT. TAPA MOD.Y MEDIO GRIS","15"
"2642","TAPITAS SUPLEMENTARIAS TAPA MODULOS GRIS","15"
"2643","TELEFONICO NORMA 782 SUBTERRANEO","115"
"2644","TELEFONICO NORMA 782 SUBTERRaNEO","14"
"2645","TELEFONO ZURICH MANOS LIBRES MOD. KT-128","45"
"2646","TERMICA MERLIN GERIN TETRAPOLAR 32- 40 A","102"
"2647","TERMINAL LATON PALA HEMBRA Nº 436 6.3 MM","61"
"2648","TESTER MULTIMETRO DIGITAL MODELO DT-830B","40"
"2649","TINTA RESTAURADORAS QUITARRAYONES 125 CC","64"
"2650","TOMA BIPOLAR C/TIERRA ""DOBLE"" (6904 X 2)","15"
"2651","TORTUGA OVAL - ALUMINIO- 100 W C/ VISERA","16"
"2652","TORTUGA REDONDA - ALUMINIO- 60 W C/ REJA","16"
"2653","TORTUGA REDONDA - ALUMINIO- 60 W S/ REJA","16"
"2654","TORTUGA RUBEN CABRERA - MEDIA CAÑA","86"
"2655","TROMPA LUMINARIA EMPOTRAR E27","18"
"2656","TUBO FLUORESCENTE 15 W TL / 54 - PHILIPS","108"
"2657","TUBO FLUORESCENTE 30 W TL / 54 - PHILIPS","108"
"2658","TUBO FLUORESCENTE 58 W TL/54 - PHILIPS","108"
"2659","TWISTER 1 X 18 W PVC C/ DIFUSOR ACRiLICO","7"
"2660","TWISTER 1X30W PVC C/DIFUSOR ACRiLICO","7"
"2661","UNION T VERTICAL DESCENDENTE 100 MM ESPESOR 0,7","16"
"2662","VARIADOR MANUAL DE INTENSIDAD LUMINICA","202"
"2663","VELA DECO VIENTO FROST 60W 220V E14 - MP","45"
"2664","VELA DECO VIENTO FROST 60W 220V E27 - MP","45"
"2665","VIDRIO REPUESTO - CAMP OCTOGONAL V/C ESM","63"
"2666","ABRAZADERA PARA PILAR DOMICILIARIO PKD-31","61"
"2667","ACIDO MURIATICO (DE 20 A 22 BOME ) 500 CC","64"
"2668","AEROSOL KRYLON PLASTICO BLANCO - 235 GR -","89"
"2669","AMPLIFICADOR DE TV 36 DB. 220V 30-850 MHZ","52"
"2670","APLIQUE CON CILINDRO CON BANDA E27 BLANCO","1"
"2671","APLIQUE LiNEA RuSTICA 401 1 LUZ - CARILUX","19"
"2672","APLIQUE RUSTICO ECONOMICO 1 LUZ - CARILUX","19"
"2673","ARAÑA LiNEA RuSTICA 401 3 LUCES - CARILUX","19"
"2674","ARAÑA LiNEA RuSTICA 401","19"
"2675","ARAÑA LiNEA RuSTICA 401","19"
"2676","ARAÑA LiNEA RuSTICA 401 2 LUCES - CARILUX","19"
"2677","ARAÑA TULIPA GOTA LAGRIMA","31"
"2678","BAJO CONSUMO PARA REFLECTOR R7S","40"
"2679","BAJO CONSUMO GU10 - 9W LUZ DIA ""GOODYEAR""","58"
"2680","BARNIZ SINTETICO 1 LITRO BRI - SAT - MATE","64"
"2681","BARNIZ SINTETICO 250 CC. BRI - SAT - MATE","64"
"2682","BARNIZ SINTETICO 450 CC. BRI - SAT - MATE","64"
"2683","BASTIDOR CAMBRE P / TAPA BAUHAUS - CAMBRE","15"
"2684","BATERIA DE GEL 4V 1A P/ LUZ DE EMERGENCIA","45"
"2685","BISEL - 2 PUNTOS - BARI 45 - CIOCCA PLAST","24"
"2686","BISEL - 3 PUNTOS - BARI 45 - CIOCCA PLAST","24"
"2687","BUM COLGANTE VIDRIO SOPLADO TALLADO LINEA","27"
"2688","CABEZAL APLIQUE AR111/1 LUZ S/BASE LACADO","58"
"2689","CABLE PLUG 3,5 ST A PLUG 3,5 ST 1,80 MTS.","45"
"2690","CABLE TESTER ACODADO PUNTA GRUESA AISLADO","45"
"2691","CABLE TV ARMADO M-PIN FINO / M-PIN GRUESO","52"
"2692","CAJA DE INSPECCION DE JABALINA - ARGENJAB","114"
"2693","CAPSULADO CAJA VACIA - EMBUTIR - REPUESTO","210"
"2694","CARGADOR DE BATERiA LEAD ACID 6V - 500 MA","52"
"2695","CINTA SILVER TAPE VARIOS USOS 48 X 9 AZUL","89"
"2696","CINTA SILVER TAPE VARIOS USOS 48 X 9 GRIS","89"
"2697","CINTA SILVER TAPE VARIOS USOS 48 X 9 ROJO","89"
"2698","CITY EMBUTIDO ANTIDESLUMBRANTE P / AR 111","7"
"2699","CLARA MP ROSCA CANDELABRO S23 220V 7W E12","45"
"2700","COLGANTE GLOBO 10X18 CON FLEJE E27 BLANCO","1"
"2701","COLGANTE GLOBO 12X25 CON FLEJE E27 BLANCO","1"
"2702","COLGANTE TULIPA MURANO DE 25 CM - CARILUX","19"
"2703","COLGANTE VIDRIO CURVO SATINADO 1 LUZ GRIS","13"
"2704","COLUMNA ALUMINIO 300 MM ENREJADA E27 GRIS","1"
"2705","COLUMNA ALUMINIO 650 MM ENREJADA E27 GRIS","1"
"2706","COMB. LUZ Y TEMPORIZADOR EXTRACTOR (660W)","15"
"2707","COMBINACION BARI 45 BLANCA - CIOCCA PLAST","23"
"2708","COMBINACION BARI 45 MARFIL - CIOCCA PLAST","23"
"2709","COMBINACION MODULO SIGLO X X I I - CAMBRE","15"
"2710","COMBINACION, TECLA SIMPLE, BAUHAUS - GRIS","15"
"2711","CONECTOR PARA TRAILER MACHO 7 SALIDAS 12V","39"
"2712","CUADRO LUMINARIA EMPOTRAR E27","18"
"2713","DESTORNILLADOR MANGO SOFT PLANO 4 X 75 MM","100"
"2714","DESTORNILLADOR MANGO SOFT PLANO 5 X 75 MM","100"
"2715","DESTORNILLADOR PLANO 4240-150 IRIMO AZUL","89"
"2716","DICROICA LED MR16 21PCS 12V BLANCO CALIDO","54"
"2717","DICROICA REFLECTORA PAR 16 3W (1X3W) FRIA","1"
"2718","DIFUSOR TORINO 260X140 E27","41"
"2719","DILUYENTE P/ CEMENTO DE CONTACTO 4 LITROS","64"
"2720","DIMMER, REGULADOR LUMINICO - 300W. - GRIS","15"
"2721","DISYUNTOR BAW DIFERENCIAL TETRAPOLAR","40"
"2722","DISYUNTOR BAW DIFERENCIAL TETRAPOLAR","40"
"2723","EMBUTIDO DICROICA 2005 VIDRIO SATIN.","79"
"2724","EMBUTIDO MOVIL ALA REC.","18"
"2725","ESMALTE SINTeTICO TRIPLE ACCION 10 LITROS","96"
"2726","ESMALTE SINTeTICO TRIPLE ACCION 20 LITROS","96"
"2727","ESMALTE SINTeTICO SECADO RAPIDO 10 LITROS","96"
"2728","ESMALTE SINTeTICO SECADO RAPIDO 20 LITROS","96"
"2729","FAROL 126  C/ MeNSULA 37X22 CM","49"
"2730","FAROL 128  C/ MeNSULA 30 X 18 CM","49"
"2731","FAROL 328 LINEA 300 C/MeNSULA 28X20 CM","49"
"2732","FAROL 428 LINEA 400 C/MeNSULA 50X14 CM","49"
"2733","FAROL 526 LINEA 500 C/ MeNSU.60X30 CM","49"
"2734","FAROL 528 LINEA 500 C/ MeNS. 45X22 CM","49"
"2735","FAROL 626 LINEA 600 C/ MeNS. 80X40 CM","49"
"2736","FAROL 628 LINEA 600 C/ MENS. 56X29 CM","49"
"2737","FAROL 726 C/ MENSULA 67X28 CM","49"
"2738","FAROL 728 C/ MENSULA 56 X 21 CM","49"
"2739","FAROL 826 C/ MENSULA 55 X 28 CM","49"
"2740","FAROL 828C/ MENSULA 45 X 21 CM","49"
"2741","FAROL 926  C/ MENSULA 57 X 20 CM","49"
"2742","FAROL 928 C/ MENSULA 49 X 17 CM","49"
"2743","FAROL 1029 LINEA 1000 COLG. 25X33 CM","49"
"2744","FAROL CON BRAZO HEXAGONAL BUCLE E27 NEGRO","1"
"2745","FAROL CON BRAZO HEXAGONAL CHICO E27 NEGRO","1"
"2746","FAROL DE ALUMINIO APLIQUE 2 L","79"
"2747","FAROL DE ALUMINIO HEXAGONAL  P/PARED","79"
"2748","FICHA KALOP MACHO K3 BIPOLAR 3 PATAS 10 A","202"
"2749","FUSIBLE ACR  NT000  160A - 100 KA","40"
"2750","INTERRUPTOR BIPOLAR EXTERIOR 10 AMP 50 HZ","86"
"2751","LAMPARA CON BASE LM106 E27 INCANDESCENTES","79"
"2752","BI-PIN 40W G9","79"
"2753","LINEA ANTIQUE APLIQUE 2 LUCES C/ CAIRELES","25"
"2754","LINEA ANTIQUE LAMPARA DE MESA C/ CAIRELES","25"
"2755","LINEA CLASSIC APLIQUE 2 LUCES C/ CAIRELES","25"
"2756","LINEA CLASSIC LAMPARA DE MESA C/ CAIRELES","25"
"2757","LINEA COUNTRY LAMPARA DE PIE TULIPA 25 CM","25"
"2758","LLAVE COMBINADA ACODADAS 10 MM L : 126 MM","100"
"2759","LLAVE COMBINADA ACODADAS 11 MM L : 140 MM","100"
"2760","LLAVE COMBINADA ACODADAS 12 MM L : 153 MM","100"
"2761","LLAVE COMBINADA ACODADAS 13 MM L : 165 MM","100"
"2762","LLAVE COMBINADA ACODADAS 14 MM L : 190 MM","100"
"2763","LLAVE COMBINADA ACODADAS 15 MM L : 190 MM","100"
"2764","LLAVE COMBINADA ACODADAS 16 MM L : 202 MM","100"
"2765","LLAVE COMBINADA ACODADAS 17 MM L : 216 MM","100"
"2766","LLAVE COMBINADA ACODADAS 18 MM L : 226 MM","100"
"2767","LLAVE COMBINADA ACODADAS 19 MM L : 248 MM","100"
"2768","LLAVE COMBINADA ACODADAS 20 MM L : 254 MM","100"
"2769","LLAVE COMBINADA ACODADAS 21 MM L : 266 MM","100"
"2770","LLAVE COMBINADA ACODADAS 22 MM L : 278 MM","100"
"2771","LLAVE COMBINADA ACODADAS 23 MM L : 290 MM","100"
"2772","LLAVE COMBINADA ACODADAS 24 MM L : 303 MM","100"
"2773","LLAVE COMBINADA ACODADAS 25 MM L : 330 MM","100"
"2774","LLAVE COMBINADA ACODADAS 26 MM L : 330 MM","100"
"2775","LLAVE COMBINADA ACODADAS 27 MM L : 345 MM","100"
"2776","LLAVE COMBINADA ACODADAS 28 MM L : 360 MM","100"
"2777","LLAVE COMBINADA ACODADAS 29 MM L : 360 MM","100"
"2778","LLAVE COMBINADA ACODADAS 30 MM L : 382 MM","100"
"2779","LLAVE COMBINADA ACODADAS 32 MM L : 410 MM","100"
"2780","LLAVE COMBINADA ACODADAS 5.5 MM L : 89 MM","100"
"2781","LLAVE DE IMPACTO 1/2 "" 900 W- DOWEN PAGIO","100"
"2782","LOUVER CROMO P/BOXER - FOX 36 W.COMPACTO-","7"
"2783","LUMINARIA DOBLE BAJO CONSUMO 2XE27 52W DW","79"
"2784","MEDIO FAROL ALUMINIO TRES CARAS E27","1"
"2785","TORTUGA COVER REDONDA P/PARED","18"
"2786","MINI-TORTUGA STANDY S/REJA G9","18"
"2787","OJO DE BUEY REDONDO 10 MM C/ CABLE - ROJO","52"
"2788","PLACA DICROICA 12 LEDS PIRAÑA BCO. CALIDO","52"
"2789","PLACA LEDS AR111 LEDS 10MM 12V 6W","52"
"2790","PLUSLINE HALOGENA COMPACT 100W - PHILIPS","108"
"2791","PLUSLINE HALOGENA COMPACT 150W - PHILIPS","108"
"2792","PORTERO ELECTRICO SICA A PILAS MOD 916130","108"
"2793","PROYECTOR MERCURIO HALOGENADO/ SODIO 400W","58"
"2794","PROYECTOR MERCURIO HALOGENADO/ SODIO 400W","58"
"2795","PULSADOR "" TECLA DOBLE "" BAUHAUS - CAMBRE","15"
"2796","REDUCCIONES BRONCE 1/2 "" A 3/8 "" EXAGONAL","70"
"2797","ROKER CAJA P/ TERMICA 1 - 2 BOCAS EMBUTIR","92"
"2798","ROKER CAJA P/ TERMICA 2 - 4 BOCAS EMBUTIR","92"
"2799","ROKER CAJA P/ TERMICA 4 - 6 BOCAS EMBUTIR","92"
"2800","ROKER CAJA P/ TERMICA 4 - 8 BOCAS EMBUTIR","92"
"2801","ROKER TAPA MODULO DIN ( X TABLETA 4 DIN )","92"
"2802","SEMIEMBUTIDO GU10 DICROICA REDONDO","1"
"2803","SPOT DICRO GU 10 BLANCO-NEGRO - IMPORTADO","79"
"2804","SPOT DICROICA EMBUTIR DORADO - ELECTROMAR","36"
"2805","SPOT DICROICA EMBUTIR PLATIL - ELECTROMAR","36"
"2806","SPOT REDONDO DE 2 LUCES DORADO - FERROLUX","41"
"2807","SPOT REDONDO DE 2 LUCES PLATIL - FERROLUX","41"
"2808","SPOT REDONDO DE 3 LUCES DORADO - FERROLUX","41"
"2809","SPOT REDONDO DE 3 LUCES PLATIL - FERROLUX","41"
"2810","SPOT 1 LUZ BASE REDONDA E27 PINTADO","1"
"2811","TAPA BARI 45 MIGNON BLANCO - CIOCCA PLAST","23"
"2812","TAPA MIGNON P/ BASTIDOR NBO 5 X 5 CHAMPAGNE","57"
"2813","TERMICA MERLIN GERIN TETRAPOLAR 50 - 63 A","102"
"2814","TERMICA SIEMENS TETRAPOLAR","102"
"2815","TERMICA SIEMENS TETRAPOLAR","102"
"2816","TERMICA SIEMENS TETRAPOLAR","102"
"2817","TERMICA SIEMENS TETRAPOLAR","102"
"2818","TERMICA SIEMENS TETRAPOLAR","102"
"2819","TERMICA SIEMENS TETRAPOLAR","102"
"2820","TERMICA SIEMENS TETRAPOLAR","102"
"2821","TERMICA SIEMENS TETRAPOLAR","102"
"2822","TERMINAL A2 0.25 / 1.5 MM PREISLADOS","61"
"2823","TERMINAL A3 0.25 / 1.5 MM PREISLADOS","61"
"2824","TERMINAL A4 0.25 / 1.5 MM PREAISLADOS","61"
"2825","TERMINAL A5 0.25 / 1.5 MM PREAISLADOS","61"
"2826","TERMINAL A6 0.25 / 1.5 MM PREISLADOS","61"
"2827","TERMINAL A7 0.25 / 1.5 MM PREISLADOS","61"
"2828","TERMINAL A9 0.25 / 1.5 MM PREISLADOS","61"
"2829","TERMINAL B2 1.00 / 2.5 MM PREISLADOS","61"
"2830","TERMINAL B3 1.00 / 2.5 MM PREISLADOS","61"
"2831","TERMINAL B4 1.00 / 2.5 MM PREISLADOS","61"
"2832","TERMINAL B5 1.00 / 2.5 MM PREISLADOS","61"
"2833","TERMINAL B6 1.00 / 2.5 MM PREISLADOS","61"
"2834","TERMINAL B7 1.00 / 2.5 MM PREISLADOS","61"
"2835","TERMINAL B9 1.00 / 2.5 MM PREISLADOS","61"
"2836","TERMINAL DE COBRE ESTAÑADO 10  MM SCC 10/1","61"
"2837","TERMINAL DE COBRE ESTAÑADO 10 MM SCC 10/2","61"
"2838","TERMINAL DE COBRE ESTAÑADO 10 MM SCC 10/3","61"
"2839","TERMINAL DE COBRE ESTAÑADO 16 MM SCC 16/1","61"
"2840","TERMINAL DE COBRE ESTAÑADO 16 MM SCC 16/2","61"
"2841","TERMINAL DE COBRE ESTAÑADO 16 MM SCC 16/3","61"
"2842","TERMINAL DE COBRE ESTAÑADO 25 MM SCC 25/1","61"
"2843","TERMINAL DE COBRE ESTAÑADO 25 MM SCC 25/2","61"
"2844","TERMINAL DE COBRE ESTAÑADO 25 MM SCC 25/3","61"
"2845","TERMINAL DE COBRE ESTAÑADO 25 MM SCC 25/4","61"
"2846","TERMINAL DE COBRE ESTAÑADO 35 MM SCC 35/0","61"
"2847","TERMINAL DE COBRE ESTAÑADO 35 MM SCC 35/1","61"
"2848","TERMINAL DE COBRE ESTAÑADO 35 MM SCC 35/2","61"
"2849","TERMINAL DE COBRE ESTAÑADO 35 MM SCC 35/3","61"
"2850","TERMINAL DE COBRE ESTAÑADO 50 MM SCC 50/0","61"
"2851","TERMINAL DE COBRE ESTAÑADO 50 MM SCC 50/1","61"
"2852","TERMINAL DE COBRE ESTAÑADO 50 MM SCC 50/2","61"
"2853","TERMINAL DE COBRE ESTAÑADO 50 MM SCC 50/3","61"
"2854","TERMINAL DE COBRE ESTAÑADO 50 MM SCC 50/4","61"
"2855","TERMINAL DE COBRE ESTAÑADO 70 MM SCC 70/0","61"
"2856","TERMINAL DE COBRE ESTAÑADO 70 MM SCC 70/1","61"
"2857","TERMINAL DE COBRE ESTAÑADO 70 MM SCC 70/2","61"
"2858","TERMINAL DE COBRE ESTAÑADO 70 MM SCC 70/3","61"
"2859","TERMINAL DE COBRE ESTAÑADO 95 MM SCC 95/0","61"
"2860","TERMINAL DE COBRE ESTAÑADO 95 MM SCC 95/1","61"
"2861","TERMINAL DE COBRE ESTAÑADO 95 MM SCC 95/2","61"
"2862","TERMOFUSORA 20 A 63 MM 800W - DOWEN PAGIO","100"
"2863","TERMOFUSORA 20 A 63 MM 800W - DOWEN PAGIO","100"
"2864","TINTA RESTAURADORAS QUITARRAYONES 1 LITRO","64"
"2865","TIRA DE 21 LEDS CILINDRICOS 1.5 X 23.5 CM","52"
"2866","TIRA LED FLEXIBLE 5 MTS. BLANCO FRIO 120º","52"
"2867","TORTUGA REDONDA - ALUMINIO- 100 W C/ REJA","16"
"2868","TORTUGA REDONDA - ALUMINIO- 100 W S/ REJA","16"
"2869","TORTUGA RUBEN CABRERA - MEDIA CAÑA","86"
"2870","TORTUGA POLIPROPILENO OVAL CON VISERA E27","1"
"2871","TUBO FLUORESCENTE 105 W TL / 54 - PHILIPS","108"
"2872","TULIPA SPOT "" ADIDAS - FRANCIA "" SATINADA","41"
"2873","TV CAMBRE MODULO MULTIATENUACION - CAMBRE","15"
"2874","VARIADOR MANUAL DE VELOCIDAD BLANCO KALOP","202"
"2875","ZOCALO P / DICROICA C / BORNERA SIN CABLE","35"
"2876","ACIDO MURIATICO (DE 20 A 22 BOME ) 1 LITRO","64"
"2877","ADAPTADOR HEMBRA PIN GRUESO A H-PIN GRUESO","52"
"2878","AEROSOL KRYLON 3 EN 1 - 284 GR - BERMELLON","89"
"2879","APLIQUE LiNEA ESTILO CAMPO 1 LUZ - CARILUX","19"
"2880","APLIQUE 2 LUCES ECO PLATIL TULIPA SATINADA","31"
"2881","ARAÑA LiNEA ESTILO CAMPO","19"
"2882","ARAÑA LiNEA ESTILO CAMPO","19"
"2883","ARAÑA LiNEA ESTILO CAMPO","19"
"2884","ARAÑA LiNEA ESTILO CAMPO","19"
"2885","ATORNILLADOR 6 MM 1/4"" 710 W - DOWEN PAGIO","100"
"2886","ATORNILLADOR A BATERIA 4.8 V - DOWEN PAGIO","100"
"2887","AZOR PLAFON CUADRADO 22X22 CM","18"
"2888","BAJO CONSUMO BAW ESPIRALADA  E40","40"
"2889","BAJO CONSUMO G9 - 9W GOODYEAR 2700K CALIDA","58"
"2890","BAJO CONSUMO GU10 - 11W LUZ DIA ""GOODYEAR""","58"
"2891","BARNIZ SINTETICO 4 LITROS BRI - SAT - MATE","64"
"2892","BATERIA REPUESTO PARA 9993105 12 V - 1.5 A","100"
"2893","BATERIA REPUESTO PARA 9993160 18 V - 1.5 A","100"
"2894","BOQUILLA TERMOFUSORA Ø 20 MM - DOWEN PAGIO","100"
"2895","BOQUILLA TERMOFUSORA Ø 25 MM - DOWEN PAGIO","100"
"2896","BOQUILLA TERMOFUSORA Ø 32 MM - DOWEN PAGIO","100"
"2897","BOQUILLA TERMOFUSORA Ø 40 MM - DOWEN PAGIO","100"
"2898","BOQUILLA TERMOFUSORA Ø 50 MM - DOWEN PAGIO","100"
"2899","BOQUILLA TERMOFUSORA Ø 63 MM - DOWEN PAGIO","100"
"2900","BOQUILLA TERMOFUSORA Ø 75 MM - DOWEN PAGIO","100"
"2901","BOQUILLA TERMOFUSORA Ø 90 MM - DOWEN PAGIO","100"
"2902","CABEZAL G53 AR111 LISO (PINTADO) TEXTURADO","1"
"2903","CAJA P/ INGLETES - PLASTICO ABS - CROSSMAN","100"
"2904","CASTRO PROYECTOR P/ HQI 70 W - SIN EQUIPO-","7"
"2905","CINTA PASACABLE ALMA ACERO 7 MTS. MIG MAVI","71"
"2906","CLIP PARA PORTALAMPARA PGP2 ZOCALO 2 X G11","35"
"2907","COLGANTE 1/2 ESFERA MADERA 30CM MUR PLATIL","31"
"2908","COLGANTE ALUMINIO MINI GALPONERO E27 220 Ø","1"
"2909","COLGANTE CUADRADO 9 LUCES ESFERA TEXTURADO","31"
"2910","COLGANTE INT. CABEZAL Y FLORON CROMADO E27","9"
"2911","COLGANTE SATINADO 300 Ø BOMBe E27 ALUMINIO","1"
"2912","CONECTOR RUBEN CABRERA - TIPO GOMA - 20 MM","86"
"2913","CONECTOR RUBEN CABRERA - TIPO GOMA - 25 MM","86"
"2914","CONECTOR RUBEN CABRERA - TIPO GOMA - 32 MM","86"
"2915","CONECTOR RUBEN CABRERA - TIPO GOMA - 40 MM","86"
"2916","CONECTOR PARA TRAILER HEMBRA 7 SALIDAS 12V","39"
"2917","CORRUGADO FLEXITUB RECUBIERTO","42"
"2918","CORRUGADO FLEXITUB RECUBIERTO ¾ ""","42"
"2919","CORRUGADO FLEXITUB RECUBIERTO 7/8","42"
"2920","DAKOTA FAROL GRANDE (EXAG.GDE)","18"
"2921","DESTORNILLADOR MANGO SOFT PLANO 4 X 150 MM","100"
"2922","DESTORNILLADOR MANGO SOFT PLANO 5 X 100 MM","100"
"2923","DESTORNILLADOR MANGO SOFT PLANO 5 X 125 MM","100"
"2924","DESTORNILLADOR MANGO SOFT PLANO 5 X 150 MM","100"
"2925","DESTORNILLADOR MANGO SOFT PLANO 6 X 100 MM","100"
"2926","DESTORNILLADOR MANGO SOFT PLANO 6 X 125 MM","100"
"2927","DESTORNILLADOR MANGO SOFT PLANO 6 X 150 MM","100"
"2928","DESTORNILLADOR MANGO SOFT PLANO 8 X 150 MM","100"
"2929","DESTORNILLADOR PLANO 4155-100 IRIMO AZUL","89"
"2930","DETECTOR ELECTRONICO DE VOLTAJE 100-380VCA","40"
"2931","DICROICA MP 50 W "" 12 GRADOS "" GU 5.3 - MP","45"
"2932","DICROICA MP 50 W "" 38 GRADOS "" GU 5.3 - MP","45"
"2933","DICROICA LED GU10 21PCS 220V BLANCO CALIDO","54"
"2934","DIMMER, REGULADOR LUMINICO - 1000W. - GRIS","15"
"2935","DISCO CORTE METAL 155X1X22,22 PLANO DEWALT","20"
"2936","DUPLO APLIQUE BIFOCAL C/ ZOCALO E 27","7"
"2937","EMBUTIDO GU 5.3 DICROICA MOVIL 100 Ø","1"
"2938","FAROL 110  MEDIA PARED 22 X 20 CM","49"
"2939","FAROL 134 LINEA 100 1/2 PARED 24X11 CM","49"
"2940","FAROL 136 LINEA 100 1/2 PARED 29X14 CM","49"
"2941","FAROL 334 LINEA 300 1/2 PARED 28X18 CM","49"
"2942","FAROL 434 LINEA 400 MEDIA 1/2 33X14 CM","49"
"2943","FAROL 534 LINEA 500 1/2 PARED 29X16 CM","49"
"2944","FAROL 634 1/2 PARED 33X17 CM","49"
"2945","FAROL 734  1/2 PARED 37 X 22 CM","49"
"2946","FAROL 834 1/2 PARED 35 X 20 CM","49"
"2947","FAROL 934  1/2 PARED 35 X 20 CM","49"
"2948","FAROL HEXAGONAL GRANDE PARA PARED","79"
"2949","FAROL CON BRAZO HEXAGONAL GRANDE E27 NEGRO","1"
"2950","FAROL P/ COLGAR CANDIL E27","18"
"2951","FIFTY COLGANTE 1 LUZ MEDIANO PLATIL 25 CM.","27"
"2952","FLORON METaLICO 120 MM P/ APLICAR AL TECHO","7"
"2953","INTERRUPTOR TANQUE CABRERA MODELO F600 IP44","71"
"2954","LaMPARA DE ESCRITORIO DULUX 9W CON LaMPARA","1"
"2955","LaMPARA DE PIE C/ LECTORA Y MESA DE VIDRIO","18"
"2956","LINEA CARLA APLIQUE 2 LUCES - BLANCO - ORO","25"
"2957","LINEA CARLA APLIQUE 2 LUCES - PLATIL - ORO","25"
"2958","LINEA VICTORIA P/ G9 PLAFON 2 L 17 X 17 CM","25"
"2959","LINEA VICTORIA P/ G9 PLAFON 4 L 23 X 23 CM","25"
"2960","LINEA ARMADA ECO SPOT 1 TOMACORRIENTE-SPOT","71"
"2961","LINEA ARMADA ECO SPOT 2 INTERRUPTORES-SPOT","71"
"2962","LINEA ARMADA ECO SPOT 3 INTERRUPTORES-SPOT","71"
"2963","LINEA ARMADA SPOT MIX 1 TOMACORRIENTE-SPOT","71"
"2964","LLAVE INVERSORA TRIFASICA 15A 380V QS5-15N","52"
"2965","LLAVE INVERSORA TRIFASICA 30A 380V QS5-30N","52"
"2966","LLAVE INVERSORA TRIFASICA 63A 380V QS5-63N","52"
